Junction ID,ATT&CK Technique,Security Control ID,ATT&CK Technique Name,Control Family,Control Name,Mapping Type,Reference Source,ATT&CK Version,Domain,Creation Date,Last Update
191,T1003.006,AC-04-00,DCSync,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
192,T1003.006,AC-05-00,DCSync,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
193,T1003.006,AC-06-00,DCSync,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
194,T1003.006,CA-07-00,DCSync,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
195,T1003.006,CM-02-00,DCSync,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
196,T1003.006,CM-05-00,DCSync,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
197,T1003.006,CM-06-00,DCSync,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
198,T1003.006,IA-02-00,DCSync,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
199,T1003.006,IA-04-00,DCSync,Identification and Authentication,Identifier Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
200,T1003.006,IA-05-00,DCSync,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
201,T1003.006,SC-28-00,DCSync,System and Communications Protection,Protection of Information at Rest,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
202,T1003.006,SC-39-00,DCSync,System and Communications Protection,Process Isolation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
203,T1003.006,SI-03-00,DCSync,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
204,T1003.006,SI-04-00,DCSync,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
205,T1003.008,AC-02-00,/etc/passwd and /etc/shadow,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
206,T1003.008,AC-03-00,/etc/passwd and /etc/shadow,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
207,T1003.008,AC-05-00,/etc/passwd and /etc/shadow,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
208,T1003.008,AC-06-00,/etc/passwd and /etc/shadow,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
209,T1003.008,CA-07-00,/etc/passwd and /etc/shadow,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
210,T1003.008,CM-02-00,/etc/passwd and /etc/shadow,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
211,T1003.008,CM-05-00,/etc/passwd and /etc/shadow,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
212,T1003.008,CM-06-00,/etc/passwd and /etc/shadow,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
213,T1003.008,IA-02-00,/etc/passwd and /etc/shadow,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
214,T1003.008,IA-05-00,/etc/passwd and /etc/shadow,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
215,T1003.008,SC-28-00,/etc/passwd and /etc/shadow,System and Communications Protection,Protection of Information at Rest,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
216,T1003.008,SC-39-00,/etc/passwd and /etc/shadow,System and Communications Protection,Process Isolation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
217,T1003.008,SI-03-00,/etc/passwd and /etc/shadow,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
218,T1003.008,SI-04-00,/etc/passwd and /etc/shadow,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
219,T1008,AC-04-00,Fallback Channels,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
220,T1008,CA-07-00,Fallback Channels,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
221,T1008,CM-02-00,Fallback Channels,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
222,T1008,CM-06-00,Fallback Channels,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
223,T1008,CM-07-00,Fallback Channels,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
224,T1008,SC-07-00,Fallback Channels,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
225,T1008,SI-03-00,Fallback Channels,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
226,T1008,SI-04-00,Fallback Channels,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
227,T1021.003,AC-17-00,Distributed Component Object Model,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
228,T1021.003,AC-02-00,Distributed Component Object Model,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
229,T1021.003,AC-03-00,Distributed Component Object Model,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
230,T1021.003,AC-04-00,Distributed Component Object Model,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
231,T1021.003,AC-05-00,Distributed Component Object Model,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
232,T1021.003,AC-06-00,Distributed Component Object Model,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
233,T1021.003,CM-02-00,Distributed Component Object Model,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
234,T1021.003,CM-05-00,Distributed Component Object Model,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
235,T1021.003,CM-06-00,Distributed Component Object Model,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
236,T1021.003,CM-07-00,Distributed Component Object Model,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
237,T1021.003,CM-08-00,Distributed Component Object Model,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
238,T1021.003,IA-02-00,Distributed Component Object Model,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
239,T1021.003,RA-05-00,Distributed Component Object Model,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
240,T1021.003,SC-18-00,Distributed Component Object Model,System and Communications Protection,Mobile Code,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
241,T1021.003,SC-03-00,Distributed Component Object Model,System and Communications Protection,Security Function Isolation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
242,T1021.003,SC-46-00,Distributed Component Object Model,System and Communications Protection,Cross Domain Policy Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
243,T1021.003,SC-07-00,Distributed Component Object Model,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
244,T1021.003,SI-03-00,Distributed Component Object Model,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
245,T1021.003,SI-04-00,Distributed Component Object Model,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
246,T1021.004,AC-17-00,SSH,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
247,T1021.004,AC-02-00,SSH,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
248,T1021.004,AC-20-00,SSH,Access Control,Use of External Systems,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
249,T1021.004,AC-03-00,SSH,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
250,T1021.004,AC-05-00,SSH,Access Control,Separation of Duties,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
251,T1021.004,AC-06-00,SSH,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
252,T1021.004,AC-07-00,SSH,Access Control,Unsuccessful Logon Attempts,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
253,T1021.004,CM-02-00,SSH,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
254,T1021.004,CM-05-00,SSH,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
255,T1021.004,CM-06-00,SSH,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
256,T1021.004,CM-08-00,SSH,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
257,T1021.004,IA-02-00,SSH,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
258,T1021.004,IA-05-00,SSH,Identification and Authentication,Authenticator Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
259,T1021.004,RA-05-00,SSH,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
260,T1021.004,SI-04-00,SSH,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
261,T1021.005,AC-17-00,VNC,Access Control,Remote Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
262,T1021.005,AC-02-00,VNC,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
263,T1021.005,AC-03-00,VNC,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
264,T1021.005,AC-04-00,VNC,Access Control,Information Flow Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
265,T1021.005,AC-06-00,VNC,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
266,T1021.005,CA-07-00,VNC,Security Assessment and Authorization,Continuous Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
267,T1021.005,CA-08-00,VNC,Security Assessment and Authorization,Penetration Testing,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
268,T1021.005,CM-11-00,VNC,Configuration Management,User-installed Software,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
269,T1021.005,CM-02-00,VNC,Configuration Management,Baseline Configuration,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
270,T1021.005,CM-03-00,VNC,Configuration Management,Configuration Change Control,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
271,T1021.005,CM-05-00,VNC,Configuration Management,Access Restrictions for Change,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
272,T1021.005,CM-06-00,VNC,Configuration Management,Configuration Settings,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
273,T1021.005,CM-07-00,VNC,Configuration Management,Least Functionality,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
274,T1021.005,CM-08-00,VNC,Configuration Management,System Component Inventory,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
275,T1021.005,IA-02-00,VNC,Identification and Authentication,Identification and Authentication (organizational Users),Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
276,T1021.005,IA-04-00,VNC,Identification and Authentication,Identifier Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
277,T1021.005,IA-06-00,VNC,Identification and Authentication,Authentication Feedback,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
278,T1021.005,RA-05-00,VNC,Risk Assessment,Vulnerability Monitoring and Scanning,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
279,T1021.005,SC-07-00,VNC,System and Communications Protection,Boundary Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
280,T1021.005,SI-10-00,VNC,System and Information Integrity,Information Input Validation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
281,T1021.005,SI-15-00,VNC,System and Information Integrity,Information Output Filtering,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
282,T1021.005,SI-03-00,VNC,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
283,T1021.005,SI-04-00,VNC,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
284,T1025,AC-16-00,Data from Removable Media,Access Control,Security and Privacy Attributes,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
285,T1025,AC-02-00,Data from Removable Media,Access Control,Account Management,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
286,T1025,AC-23-00,Data from Removable Media,Access Control,Data Mining Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
287,T1025,AC-03-00,Data from Removable Media,Access Control,Access Enforcement,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
288,T1025,AC-06-00,Data from Removable Media,Access Control,Least Privilege,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
289,T1025,CM-12-00,Data from Removable Media,Configuration Management,Information Location,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
290,T1025,CP-09-00,Data from Removable Media,Contingency Planning,System Backup,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
291,T1025,MP-07-00,Data from Removable Media,Media Protection,Media Use,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
292,T1025,SA-08-00,Data from Removable Media,System and Services Acquisition,Security and Privacy Engineering Principles,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
293,T1025,SC-13-00,Data from Removable Media,System and Communications Protection,Cryptographic Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
294,T1025,SC-28-00,Data from Removable Media,System and Communications Protection,Protection of Information at Rest,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
295,T1025,SC-38-00,Data from Removable Media,System and Communications Protection,Operations Security,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
296,T1025,SC-41-00,Data from Removable Media,System and Communications Protection,Port and I/O Device Access,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
297,T1025,SI-03-00,Data from Removable Media,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
298,T1025,SI-04-00,Data from Removable Media,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
299,T1027.002,SI-02-00,Software Packing,System and Information Integrity,Flaw Remediation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
300,T1027.002,SI-03-00,Software Packing,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
301,T1027.002,SI-04-00,Software Packing,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
302,T1027.002,SI-07-00,Software Packing,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
303,T1027.007,SI-02-00,Dynamic API Resolution,System and Information Integrity,Flaw Remediation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
304,T1027.007,SI-03-00,Dynamic API Resolution,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
305,T1027.007,SI-04-00,Dynamic API Resolution,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
306,T1027.007,SI-07-00,Dynamic API Resolution,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
307,T1027.008,SI-02-00,Stripped Payloads,System and Information Integrity,Flaw Remediation,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
308,T1027.008,SI-03-00,Stripped Payloads,System and Information Integrity,Malicious Code Protection,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
309,T1027.008,SI-04-00,Stripped Payloads,System and Information Integrity,System Monitoring,Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
310,T1027.008,SI-07-00,Stripped Payloads,System and Information Integrity,"Software, Firmware, and Information Integrity",Protects,NIST 800-53 Revision 5,14.1,Enterprise,01/13/2022,01/13/2022
