ATT&CK Technique ID,ATT&CK Technique Name,ATT&CK Technique Description,STIX ID,URL,Created,Last Modified,Domain,Version,Detection,Platforms,Data Source,Citations,Type
T0856,Spoof Reporting Message,"Adversaries may spoof reporting messages in control system environments for evasion and to impair process control. In control systems, reporting messages contain telemetry data (e.g., I/O values) pertaining to the current state of equipment and the indust",attack-pattern--8535b71e-3c12-4258-a4ab-40257a1becc4,https://attack.mitre.org/techniques/T0856,21 May 2020,13 October 2023,ics-attack,1.2,,None,"Network Traffic: Network Traffic Content, Network Traffic: Network Traffic Flow, Operational Databases: Device Alarm, Windows Registry: Windows Registry Key Modification","(Citation: Marshall Abrams July 2008),(Citation: Keith Stouffer May 2015),(Citation: Karen Scarfone; Paul Hoffman September 2009),(Citation: Dwight Anderson 2014),(Citation: Department of Homeland Security September 2016),",Industrial Control Systems
T0857,System Firmware,"System firmware on modern assets is often designed with an update feature. Older device firmware may be factory installed and require special reprograming equipment. When available, the firmware update feature enables vendors to remotely patch bugs and pe",attack-pattern--b9160e77-ea9e-4ba9-b1c8-53a3c466b13d,https://attack.mitre.org/techniques/T0857,21 May 2020,13 October 2023,ics-attack,1.1,,None,"Application Log: Application Log Content, Firmware: Firmware Modification, Network Traffic: Network Traffic Content, Operational Databases: Device Alarm","(Citation: Ukraine15 - EISAC - 201603),(Citation: DHS CISA February 2019),(Citation: N/A),(Citation: ESET Research Whitepapers September 2018),(Citation: Department of Homeland Security September 2016),(Citation: Intel),",Industrial Control Systems
T0858,Change Operating Mode,Adversaries may change the operating mode of a controller to gain additional access to engineering functions such as Program Download.   Programmable controllers typically have several modes of operation that control the state of the user program and cont,attack-pattern--2883c520-7957-46ca-89bd-dab1ad53b601,https://attack.mitre.org/techniques/T0858,21 May 2020,13 October 2023,ics-attack,1.0,,None,"Application Log: Application Log Content, Network Traffic: Network Traffic Content, Operational Databases: Device Alarm","(Citation: Dragos-Pipedream),(Citation: Spenneberg, Ralf, Maik Brggemann, and Hendrik Schwartke March 2016),(Citation: MDudek-ICS),(Citation: Wylie-22),(Citation: Department of Homeland Security September 2016),",Industrial Control Systems
T0859,Valid Accounts,"Adversaries may steal the credentials of a specific user or service account using credential access techniques. In some cases, default credentials for control system devices may be publicly available. Compromised credentials may be used to bypass access c",attack-pattern--cd2c76a4-5e23-4ca5-9c40-d5e0604f7101,https://attack.mitre.org/techniques/T0859,21 May 2020,13 October 2023,ics-attack,1.1,,None,"Logon Session: Logon Session Creation, Logon Session: Logon Session Metadata, User Account: User Account Authentication","(Citation: Dragos Crashoverride 2018),(Citation: Ukraine15 - EISAC - 201603),(Citation: Dragos),(Citation: Wylie-22),(Citation: CISA-AA22-103A),(Citation: Booz Allen Hamilton),(Citation: Dragos December 2017),(Citation: Keith Stouffer May 2015),(Citation:",Industrial Control Systems
T0860,Wireless Compromise,"Adversaries may perform wireless compromise as a method of gaining communications and unauthorized access to a wireless network. Access to a wireless network may be gained through the compromise of a wireless device. (Citation: Alexander Bolshev, Gleb Che",attack-pattern--2877063e-1851-48d2-bcc6-bc1d2733157e,https://attack.mitre.org/techniques/T0860,21 May 2020,13 October 2023,ics-attack,1.2,,None,"Application Log: Application Log Content, Logon Session: Logon Session Creation, Network Traffic: Network Traffic Flow","(Citation: Marshall Abrams July 2008),(Citation: DHS  National Urban Security Technology Laboratory April 2019),(Citation: CISA March 2010),",Industrial Control Systems
T0861,Point & Tag Identification,"Adversaries may collect point and tag values to gain a more comprehensive understanding of the process environment. Points may be values such as inputs, memory locations, outputs or other process specific variables. (Citation: Dennis L. Sloatman September",attack-pattern--25852363-5968-4673-b81d-341d5ed90bd1,https://attack.mitre.org/techniques/T0861,21 May 2020,13 October 2023,ics-attack,1.1,,None,"Application Log: Application Log Content, Network Traffic: Network Traffic Content","(Citation: Daavid Hentunen, Antti Tikkanen June 2014),(Citation: CISA-AA22-103A),(Citation: ICS-CERT August 2018),(Citation: Keith Stouffer May 2015),(Citation: Karen Scarfone; Paul Hoffman September 2009),(Citation: Dwight Anderson 2014),(Citation: Depar",Industrial Control Systems
T0862,Supply Chain Compromise,"Adversaries may perform supply chain compromise to gain control systems environment access by means of infected products, software, and workflows. Supply chain compromise is the manipulation of products, such as devices or software, or their delivery mech",attack-pattern--5e0f75da-e108-4688-a6de-a4f07cc2cbe3,https://attack.mitre.org/techniques/T0862,21 May 2020,13 October 2023,ics-attack,1.1,,None,File: File Metadata,"(Citation: Daavid Hentunen, Antti Tikkanen June 2014),(Citation: Dragos Threat Intelligence August 2019),(Citation: Symantec Security Response July 2014),(Citation: Robert A. Martin January 2021),(Citation: OWASP),",Industrial Control Systems
T0863,User Execution,"Adversaries may rely on a targeted organizations user interaction for the execution of malicious code. User interaction may consist of installing applications, opening email attachments, or granting higher permissions to documents.   Adversaries may embed",attack-pattern--2736b752-4ec5-4421-a230-8977dea7649c,https://attack.mitre.org/techniques/T0863,21 May 2020,13 October 2023,ics-attack,1.1,,None,"Application Log: Application Log Content, Command: Command Execution, File: File Access, Network Traffic: Network Connection Creation, Network Traffic: Network Traffic Content, Process: Process Creation","(Citation: Nicolas Falliere, Liam O Murchu, Eric Chien February 2011),(Citation: Tom Fakterman August 2019),(Citation: Daavid Hentunen, Antti Tikkanen June 2014),(Citation: Orkhan Mamedov, Fedor Sinitsyn, Anton Ivanov October 2017),(Citation: Kyle Wilhoit",Industrial Control Systems
T0864,Transient Cyber Asset,"Adversaries may target devices that are transient across ICS networks and external networks. Normally, transient assets are brought into an environment by authorized personnel and do not remain in that environment on a permanent basis. (Citation: North Am",attack-pattern--35392fb4-a31d-4c6a-b9f2-1c65b7f5e6b9,https://attack.mitre.org/techniques/T0864,14 October 2021,13 October 2023,ics-attack,1.2,,None,"Application Log: Application Log Content, Network Traffic: Network Traffic Flow","(Citation: Marshall Abrams July 2008),(Citation: Emerson Exchange),(Citation: National Institute of Standards and Technology April 2013),(Citation: National Security Agency February 2016),(Citation: North America Transmission Forum December 2019),",Industrial Control Systems
T0865,Spearphishing Attachment,"Adversaries may use a spearphishing attachment, a variant of spearphishing, as a form of a social engineering attack against specific targets. Spearphishing attachments are different from other forms of spearphishing in that they employ malware attached t",attack-pattern--648f995e-9c3a-41e4-aeee-98bb41037426,https://attack.mitre.org/techniques/T0865,21 May 2020,13 October 2023,ics-attack,1.1,,None,"Application Log: Application Log Content, File: File Creation, Network Traffic: Network Traffic Content, Process: Process Creation","(Citation: Novetta Threat Research Group February 2016),(Citation: Andy Greenburg June 2019),(Citation: Eduard Kovacs March 2018),(Citation: Booz Allen Hamilton),(Citation: Jacqueline O'Leary et al. September 2017),(Citation: Robert Falcone, Bryan Lee May",Industrial Control Systems
T0866,Exploitation of Remote Services,"Adversaries may exploit a software vulnerability to take advantage of a programming error in a program, service, or within the operating system software or kernel itself to enable remote service abuse. A common goal for post-compromise exploitation of rem",attack-pattern--85a45294-08f1-4539-bf00-7da08aa7b0ee,https://attack.mitre.org/techniques/T0866,21 May 2020,13 October 2023,ics-attack,1.0,,None,"Application Log: Application Log Content, Network Traffic: Network Traffic Content","(Citation: Nicolas Falliere, Liam O Murchu, Eric Chien February 2011),(Citation: Joe Slowik April 2019),(Citation: Microsoft Security Response Center August 2017),(Citation: Keith Stouffer May 2015),(Citation: Dan Goodin March 2017),(Citation: Wikipedia),",Industrial Control Systems
T0867,Lateral Tool Transfer,Adversaries may transfer tools or other files from one system to another to stage adversary tools or other files over the course of an operation. (Citation: Enterprise ATT&CK) Copying of files may also be performed laterally between internal victim system,attack-pattern--ead7bd34-186e-4c79-9a4d-b65bcce6ed9d,https://attack.mitre.org/techniques/T0867,21 May 2020,13 October 2023,ics-attack,1.1,,None,"Command: Command Execution, File: File Creation, File: File Metadata, Network Share: Network Share Access, Network Traffic: Network Traffic Content, Network Traffic: Network Traffic Flow, Process: Process Creation","(Citation: Dragos Crashoverride 2018),(Citation: Wylie-22),(Citation: CISA-AA22-103A),(Citation: Nicolas Falliere, Liam O Murchu, Eric Chien February 2011),(Citation: Booz Allen Hamilton),(Citation: Joe Slowik April 2019),(Citation: Gardiner, J.,  Cova, M",Industrial Control Systems
T0868,Detect Operating Mode,"Adversaries may gather information about a PLCs or controllers current operating mode. Operating modes dictate what change or maintenance functions can be manipulated and are often controlled by a key switch on the PLC (e.g.,  run, prog [program], and rem",attack-pattern--2aa406ed-81c3-4c1d-ba83-cfbee5a2847a,https://attack.mitre.org/techniques/T0868,21 May 2020,13 October 2023,ics-attack,1.0,,None,Network Traffic: Network Traffic Content,"(Citation: MDudek-ICS),(Citation: Department of Homeland Security September 2016),",Industrial Control Systems
T0869,Standard Application Layer Protocol,"Adversaries may establish command and control capabilities over commonly used application layer protocols such as HTTP(S), OPC, RDP, telnet, DNP3, and modbus. These protocols may be used to disguise adversary actions as benign network traffic. Standard pr",attack-pattern--e076cca8-2f08-45c9-aff7-ea5ac798b387,https://attack.mitre.org/techniques/T0869,21 May 2020,13 October 2023,ics-attack,1.0,,None,"Network Traffic: Network Traffic Content, Network Traffic: Network Traffic Flow","(Citation: CISA-AA22-103A),(Citation: Nicolas Falliere, Liam O Murchu, Eric Chien February 2011),(Citation: Booz Allen Hamilton),(Citation: Jos Wetzels January 2018),(Citation: Robert Falcone, Bryan Lee May 2016),(Citation: Tom Fakterman August 2019),(Cit",Industrial Control Systems
